time_period,la_name,tenure,housing,number_of_bedrooms,education_phase,education_type,geographic_level,number_of_pupils,completed_properties_up_to_FY,pupil_yield,completed_properties_up_to_FYAbs,pupil_yieldAbs
201819,LA2,Affordable,All,All,Post-16,Mainstream,District,220,3192,0.068922306,335,0.656716418
201819,LA2,Affordable,All,All,Primary,Mainstream,District,1772,3192,0.555137845,335,5.289552239
201819,LA2,Affordable,All,All,SP/Alternative,Mainstream,District,21,3192,0.006578947,335,0.062686567
201819,LA2,Affordable,All,All,SP/Alternative,Special School,District,65,3192,0.020363409,335,0.194029851
201819,LA2,Affordable,All,All,Secondary,Mainstream,District,704,3192,0.220551378,335,2.101492537
201819,LA2,Market,All,All,Early Years,Mainstream,District,853,11094,0.076888408,1398,0.610157368
201819,LA2,Market,All,All,Post-16,Mainstream,District,507,11094,0.045700379,1398,0.362660944
201819,LA2,Market,All,All,Primary,Mainstream,District,3396,11094,0.306111412,1398,2.429184549
201819,LA2,Market,All,All,SP/Alternative,Mainstream,District,22,11094,0.001983054,1398,0.015736767
201819,LA2,Market,All,All,SP/Alternative,Special School,District,68,11094,0.006129439,1398,0.048640916
201819,LA2,Market,All,All,Secondary,Mainstream,District,1498,11094,0.135027943,1398,1.071530758
201920,LA3,Affordable,All,All,Early Years,Mainstream,District,151,1510,0.1,131,1.152671756
201920,LA3,Affordable,All,All,Post-16,Mainstream,District,116,1510,0.076821192,131,0.885496183
201920,LA3,Affordable,All,All,Primary,Mainstream,District,625,1510,0.413907285,131,4.770992366
201920,LA3,Affordable,All,All,SP/Alternative,Mainstream,District,8,1510,0.005298013,131,0.061068702
201920,LA3,Affordable,All,All,SP/Alternative,Special School,District,30,1510,0.01986755,131,0.229007634
201920,LA3,Affordable,All,All,Secondary,Mainstream,District,321,1510,0.212582781,131,2.450381679
201920,LA3,Market,All,All,Early Years,Mainstream,District,397,5658,0.070166136,812,0.488916256
201920,LA3,Market,All,All,Post-16,Mainstream,District,223,5658,0.03941322,812,0.274630542
201920,LA3,Market,All,All,Primary,Mainstream,District,1618,5658,0.285966773,812,1.992610837
201920,LA3,Market,All,All,SP/Alternative,Mainstream,District,11,5658,0.00194415,812,0.013546798
201920,LA3,Market,All,All,SP/Alternative,Special School,District,24,5658,0.004241782,812,0.02955665
201920,LA3,Market,All,All,Secondary,Mainstream,District,690,5658,0.12195122,812,0.849753695
201920,LA1,Affordable,All,All,Early Years,Mainstream,District,55,516,0.106589147,60,0.916666667
201920,LA1,Affordable,All,All,Post-16,Mainstream,District,38,516,0.073643411,60,0.633333333
201920,LA1,Affordable,All,All,Primary,Mainstream,District,258,516,0.5,60,4.3
201920,LA1,Affordable,All,All,SP/Alternative,Mainstream,District,3,516,0.005813953,60,0.05
201920,LA1,Affordable,All,All,SP/Alternative,Special School,District,11,516,0.021317829,60,0.183333333
201920,LA1,Affordable,All,All,Secondary,Mainstream,District,132,516,0.255813953,60,2.2
201920,LA1,Market,All,All,Early Years,Mainstream,District,142,2192,0.064781022,391,0.363171355
201920,LA1,Market,All,All,Post-16,Mainstream,District,74,2192,0.033759124,391,0.189258312
201920,LA1,Market,All,All,Primary,Mainstream,District,593,2192,0.270529197,391,1.516624041
201920,LA1,Market,All,All,SP/Alternative,Mainstream,District,2,2192,0.000912409,391,0.00511509
201920,LA1,Market,All,All,SP/Alternative,Special School,District,13,2192,0.005930657,391,0.033248082
201920,LA1,Market,All,All,Secondary,Mainstream,District,265,2192,0.120894161,391,0.677749361
201920,LA4,Affordable,All,All,Early Years,Mainstream,District,75,1123,0.066785396,74,1.013513514
201920,LA4,Affordable,All,All,Post-16,Mainstream,District,70,1123,0.062333037,74,0.945945946
201920,LA4,Affordable,All,All,Primary,Mainstream,District,378,1123,0.336598397,74,5.108108108
201920,LA4,Affordable,All,All,SP/Alternative,Mainstream,District,9,1123,0.008014248,74,0.121621622
201920,LA4,Affordable,All,All,SP/Alternative,Special School,District,42,1123,0.037399822,74,0.567567568
201920,LA4,Affordable,All,All,Secondary,Mainstream,District,201,1123,0.178984862,74,2.716216216
201920,LA4,Market,All,All,Early Years,Mainstream,District,98,2274,0.043095866,533,0.183864916
201920,LA4,Market,All,All,Post-16,Mainstream,District,31,2274,0.013632366,533,0.058161351
201920,LA4,Market,All,All,Primary,Mainstream,District,353,2274,0.155233069,533,0.662288931
201920,LA4,Market,All,All,SP/Alternative,Mainstream,District,1,2274,0.000439754,533,0.001876173
201920,LA4,Market,All,All,SP/Alternative,Special School,District,11,2274,0.004837291,533,0.020637899
201920,LA4,Market,All,All,Secondary,Mainstream,District,118,2274,0.051890941,533,0.221388368
201920,LA2,Affordable,All,All,Early Years,Mainstream,District,481,3513,0.136920011,321,1.498442368
201920,LA2,Affordable,All,All,Post-16,Mainstream,District,259,3513,0.07372616,321,0.806853583
201920,LA2,Affordable,All,All,Primary,Mainstream,District,1868,3513,0.531739254,321,5.819314642
201920,LA2,Affordable,All,All,SP/Alternative,Mainstream,District,24,3513,0.006831768,321,0.074766355
201920,LA2,Affordable,All,All,SP/Alternative,Special School,District,89,3513,0.025334472,321,0.277258567
201920,LA2,Affordable,All,All,Secondary,Mainstream,District,810,3513,0.230572161,321,2.523364486
201920,LA2,Market,All,All,Early Years,Mainstream,District,1031,13136,0.078486602,2042,0.50489716
201920,LA2,Market,All,All,Post-16,Mainstream,District,637,13136,0.048492692,2042,0.31194907
201920,LA2,Market,All,All,Primary,Mainstream,District,4135,13136,0.3147838,2042,2.024975514
201920,LA2,Market,All,All,SP/Alternative,Mainstream,District,25,13136,0.001903167,2042,0.012242899
201920,LA2,Market,All,All,SP/Alternative,Special School,District,94,13136,0.007155907,2042,0.046033301
201920,LA2,Market,All,All,Secondary,Mainstream,District,1817,13136,0.138322168,2042,0.889813908
202021,LA3,Affordable,All,All,Early Years,Mainstream,District,149,1576,0.094543147,66,2.257575758
202021,LA3,Affordable,All,All,Post-16,Mainstream,District,134,1576,0.085025381,66,2.03030303
202021,LA3,Affordable,All,All,Primary,Mainstream,District,647,1576,0.410532995,66,9.803030303
202021,LA3,Affordable,All,All,SP/Alternative,Mainstream,District,10,1576,0.006345178,66,0.151515152
202021,LA3,Affordable,All,All,SP/Alternative,Special School,District,37,1576,0.023477157,66,0.560606061
202021,LA3,Affordable,All,All,Secondary,Mainstream,District,339,1576,0.215101523,66,5.136363636
202021,LA3,Market,All,All,Early Years,Mainstream,District,424,6251,0.067829147,593,0.715008432
202021,LA3,Market,All,All,Post-16,Mainstream,District,277,6251,0.04431291,593,0.467116358
202021,LA3,Market,All,All,Primary,Mainstream,District,1778,6251,0.28443449,593,2.998313659
202021,LA3,Market,All,All,SP/Alternative,Mainstream,District,16,6251,0.00255959,593,0.02698145
202021,LA3,Market,All,All,SP/Alternative,Special School,District,27,6251,0.004319309,593,0.045531197
202021,LA3,Market,All,All,Secondary,Mainstream,District,785,6251,0.125579907,593,1.323777403
202021,LA1,Affordable,All,All,Early Years,Mainstream,District,63,573,0.109947644,57,1.105263158
202021,LA1,Affordable,All,All,Post-16,Mainstream,District,50,573,0.087260035,57,0.877192982
202021,LA1,Affordable,All,All,Primary,Mainstream,District,278,573,0.485165794,57,4.877192982
202021,LA1,Affordable,All,All,SP/Alternative,Mainstream,District,2,573,0.003490401,57,0.035087719
202021,LA1,Affordable,All,All,SP/Alternative,Special School,District,10,573,0.017452007,57,0.175438596
202021,LA1,Affordable,All,All,Secondary,Mainstream,District,169,573,0.294938918,57,2.964912281
202021,LA1,Market,All,All,Early Years,Mainstream,District,144,2531,0.056894508,339,0.424778761
202021,LA1,Market,All,All,Post-16,Mainstream,District,98,2531,0.038719874,339,0.289085546
202021,LA1,Market,All,All,Primary,Mainstream,District,674,2531,0.266297906,339,1.98820059
202021,LA1,Market,All,All,SP/Alternative,Mainstream,District,3,2531,0.001185302,339,0.008849558
202021,LA1,Market,All,All,SP/Alternative,Special School,District,12,2531,0.004741209,339,0.03539823
202021,LA1,Market,All,All,Secondary,Mainstream,District,336,2531,0.132753852,339,0.991150442
202021,LA4,Affordable,All,All,Early Years,Mainstream,District,76,1131,0.067197171,8,9.5
202021,LA4,Affordable,All,All,Post-16,Mainstream,District,80,1131,0.070733864,8,10
202021,LA4,Affordable,All,All,Primary,Mainstream,District,370,1131,0.32714412,8,46.25
202021,LA4,Affordable,All,All,SP/Alternative,Mainstream,District,6,1131,0.00530504,8,0.75
202021,LA4,Affordable,All,All,SP/Alternative,Special School,District,39,1131,0.034482759,8,4.875
202021,LA4,Affordable,All,All,Secondary,Mainstream,District,224,1131,0.198054819,8,28
202021,LA4,Market,All,All,Early Years,Mainstream,District,128,2679,0.047779022,405,0.316049383
202021,LA4,Market,All,All,Post-16,Mainstream,District,49,2679,0.018290407,405,0.120987654
202021,LA4,Market,All,All,Primary,Mainstream,District,488,2679,0.182157521,405,1.204938272
202021,LA4,Market,All,All,SP/Alternative,Mainstream,District,1,2679,0.000373274,405,0.002469136
202021,LA4,Market,All,All,SP/Alternative,Special School,District,13,2679,0.004852557,405,0.032098765
202021,LA4,Market,All,All,Secondary,Mainstream,District,160,2679,0.059723778,405,0.395061728
202021,LA2,Affordable,All,All,Early Years,Mainstream,District,459,3682,0.124660511,169,2.715976331
202021,LA2,Affordable,All,All,Post-16,Mainstream,District,330,3682,0.089625204,169,1.952662722
202021,LA2,Affordable,All,All,Primary,Mainstream,District,1970,3682,0.535035307,169,11.65680473
202021,LA2,Affordable,All,All,SP/Alternative,Mainstream,District,25,3682,0.006789788,169,0.147928994
202021,LA2,Affordable,All,All,SP/Alternative,Special School,District,97,3682,0.026344378,169,0.573964497
202021,LA2,Affordable,All,All,Secondary,Mainstream,District,888,3682,0.241173275,169,5.25443787
202021,LA2,Market,All,All,Early Years,Mainstream,District,1084,14709,0.073696376,1573,0.689129053
202021,LA2,Market,All,All,Post-16,Mainstream,District,757,14709,0.051465089,1573,0.481246027
202021,LA2,Market,All,All,Primary,Mainstream,District,4797,14709,0.326126861,1573,3.049586777
202021,LA2,Market,All,All,SP/Alternative,Mainstream,District,31,14709,0.002107553,1573,0.019707565
202021,LA2,Market,All,All,SP/Alternative,Special School,District,108,14709,0.007342443,1573,0.068658614
202021,LA2,Market,All,All,Secondary,Mainstream,District,2202,14709,0.149704263,1573,1.399872854
202122,LA3,Affordable,All,All,Early Years,Mainstream,District,174,1678,0.103694875,102,1.705882353
202122,LA3,Affordable,All,All,Post-16,Mainstream,District,7,1678,0.004171633,102,0.068627451
202122,LA3,Affordable,All,All,Primary,Mainstream,District,665,1678,0.396305125,102,6.519607843
202122,LA3,Affordable,All,All,SP/Alternative,Special School,District,45,1678,0.02681764,102,0.441176471
202122,LA3,Affordable,All,All,Secondary,Mainstream,District,388,1678,0.231227652,102,3.803921569
202122,LA3,Market,All,All,Early Years,Mainstream,District,462,6622,0.069767442,371,1.245283019
202122,LA3,Market,All,All,Post-16,Mainstream,District,36,6622,0.005436424,371,0.09703504
202122,LA3,Market,All,All,Primary,Mainstream,District,1976,6622,0.298399275,371,5.326145553
202122,LA3,Market,All,All,SP/Alternative,Special School,District,36,6622,0.005436424,371,0.09703504
202122,LA3,Market,All,All,Secondary,Mainstream,District,894,6622,0.13500453,371,2.409703504
202122,LA1,Affordable,All,All,Early Years,Mainstream,District,62,634,0.097791798,61,1.016393443
202122,LA1,Affordable,All,All,Post-16,Mainstream,District,8,634,0.012618297,61,0.131147541
202122,LA1,Affordable,All,All,Primary,Mainstream,District,294,634,0.463722397,61,4.819672131
202122,LA1,Affordable,All,All,SP/Alternative,Special School,District,10,634,0.015772871,61,0.163934426
202122,LA1,Affordable,All,All,Secondary,Mainstream,District,195,634,0.307570978,61,3.196721311
202122,LA1,Market,All,All,Early Years,Mainstream,District,178,3014,0.059057731,483,0.368530021
202122,LA1,Market,All,All,Post-16,Mainstream,District,58,3014,0.01924353,483,0.120082816
202122,LA1,Market,All,All,Primary,Mainstream,District,798,3014,0.264764433,483,1.652173913
202122,LA1,Market,All,All,SP/Alternative,Special School,District,17,3014,0.005640345,483,0.035196687
202122,LA1,Market,All,All,Secondary,Mainstream,District,402,3014,0.133377571,483,0.832298137
202122,LA4,Affordable,All,All,Early Years,Mainstream,District,77,1163,0.066208083,32,2.40625
202122,LA4,Affordable,All,All,Post-16,Mainstream,District,35,1163,0.030094583,32,1.09375
202122,LA4,Affordable,All,All,Primary,Mainstream,District,371,1163,0.31900258,32,11.59375
202122,LA4,Affordable,All,All,SP/Alternative,Special School,District,44,1163,0.03783319,32,1.375
202122,LA4,Affordable,All,All,Secondary,Mainstream,District,235,1163,0.202063629,32,7.34375
202122,LA4,Market,All,All,Early Years,Mainstream,District,148,2925,0.050598291,246,0.601626016
202122,LA4,Market,All,All,Post-16,Mainstream,District,43,2925,0.014700855,246,0.174796748
202122,LA4,Market,All,All,Primary,Mainstream,District,589,2925,0.201367521,246,2.394308943
202122,LA4,Market,All,All,SP/Alternative,Special School,District,14,2925,0.004786325,246,0.056910569
202122,LA4,Market,All,All,Secondary,Mainstream,District,227,2925,0.077606838,246,0.922764228
202122,LA2,Affordable,All,All,Early Years,Mainstream,District,464,3933,0.1179761,251,1.848605578
202122,LA2,Affordable,All,All,Post-16,Mainstream,District,80,3933,0.020340707,251,0.3187251
202122,LA2,Affordable,All,All,Primary,Mainstream,District,2003,3933,0.509280447,251,7.980079681
202122,LA2,Affordable,All,All,SP/Alternative,Special School,District,102,3933,0.025934401,251,0.406374502
202122,LA2,Affordable,All,All,Secondary,Mainstream,District,977,3933,0.248410882,251,3.892430279
202122,LA2,Market,All,All,Early Years,Mainstream,District,1224,16257,0.075290644,1548,0.790697674
202122,LA2,Market,All,All,Post-16,Mainstream,District,378,16257,0.023251522,1548,0.244186047
202122,LA2,Market,All,All,Primary,Mainstream,District,5212,16257,0.320600357,1548,3.366925065
202122,LA2,Market,All,All,SP/Alternative,Special School,District,119,16257,0.007319924,1548,0.076873385
202122,LA2,Market,All,All,Secondary,Mainstream,District,2631,16257,0.161837977,1548,1.699612403
200809,LA3,All,Flats,2,Secondary,Mainstream,District,1,35,0.028571429,35,0.028571429
200809,LA3,All,Houses,3,Primary,Mainstream,District,4,25,0.16,25,0.16
200809,LA3,All,Houses,3,Secondary,Mainstream,District,4,25,0.16,25,0.16
200809,LA3,All,Houses,4+,Primary,Mainstream,District,0,16,0,16,0
200809,LA3,All,Houses,4+,Secondary,Mainstream,District,0,16,0,16,0
200809,LA2,All,Flats,2,Primary,Mainstream,District,3,29,0.103448276,29,0.103448276
200809,LA2,All,Houses,2,Early Years,Mainstream,District,1,15,0.066666667,15,0.066666667
200809,LA2,All,Houses,2,Post-16,Mainstream,District,0,15,0,15,0
200809,LA2,All,Houses,2,Primary,Mainstream,District,3,15,0.2,15,0.2
200809,LA2,All,Houses,2,Secondary,Mainstream,District,2,15,0.133333333,15,0.133333333
200809,LA2,All,Houses,3,Early Years,Mainstream,District,4,38,0.105263158,38,0.105263158
200809,LA2,All,Houses,3,Post-16,Mainstream,District,1,38,0.026315789,38,0.026315789
200809,LA2,All,Houses,3,Primary,Mainstream,District,8,38,0.210526316,38,0.210526316
200809,LA2,All,Houses,3,Secondary,Mainstream,District,2,38,0.052631579,38,0.052631579
200910,LA3,All,Flats,2,Early Years,Mainstream,District,1,143,0.006993007,143,0.006993007
200910,LA3,All,Flats,2,Post-16,Mainstream,District,6,143,0.041958042,143,0.041958042
200910,LA3,All,Flats,2,Primary,Mainstream,District,2,143,0.013986014,143,0.013986014
200910,LA3,All,Flats,2,Secondary,Mainstream,District,3,143,0.020979021,108,0.027777778
200910,LA3,All,Houses,2,Early Years,Mainstream,District,4,73,0.054794521,73,0.054794521
200910,LA3,All,Houses,2,Post-16,Mainstream,District,1,73,0.01369863,73,0.01369863
200910,LA3,All,Houses,2,Primary,Mainstream,District,6,73,0.082191781,73,0.082191781
200910,LA3,All,Houses,2,SP/Alternative,Special School,District,0,73,0,73,0
200910,LA3,All,Houses,2,Secondary,Mainstream,District,1,73,0.01369863,73,0.01369863
200910,LA3,All,Houses,3,Early Years,Mainstream,District,23,154,0.149350649,154,0.149350649
200910,LA3,All,Houses,3,Post-16,Mainstream,District,20,154,0.12987013,154,0.12987013
200910,LA3,All,Houses,3,Primary,Mainstream,District,55,154,0.357142857,129,0.426356589
200910,LA3,All,Houses,3,SP/Alternative,Special School,District,2,154,0.012987013,154,0.012987013
200910,LA3,All,Houses,3,Secondary,Mainstream,District,32,154,0.207792208,129,0.248062016
200910,LA3,All,Houses,4+,Early Years,Mainstream,District,0,26,0,26,0
200910,LA3,All,Houses,4+,Post-16,Mainstream,District,1,26,0.038461538,26,0.038461538
200910,LA3,All,Houses,4+,Primary,Mainstream,District,3,26,0.115384615,10,0.3
200910,LA3,All,Houses,4+,Secondary,Mainstream,District,2,26,0.076923077,10,0.2
200910,LA4,All,Houses,2,Early Years,Mainstream,District,4,12,0.333333333,12,0.333333333
200910,LA4,All,Houses,2,Post-16,Mainstream,District,1,12,0.083333333,12,0.083333333
200910,LA4,All,Houses,2,Primary,Mainstream,District,2,12,0.166666667,12,0.166666667
200910,LA4,All,Houses,2,Secondary,Mainstream,District,4,12,0.333333333,12,0.333333333
